snapshot_date,product_id,customer_id,site_id,week,baseline_qty,promo_uplift_qty,final_forecast_qty,actual_qty
2025-07-28,NWO-1002,CUST_NEST,DC_NORTH,2025-10-27,133,0,133,162.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-08-04,170,0,170,215.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-08-11,170,0,170,166.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-08-18,170,0,170,199.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-08-25,170,0,170,203.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-09-01,155,0,155,168.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-09-08,155,0,155,128.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-09-15,155,0,155,161.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-09-22,155,0,155,164.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-09-29,155,0,155,141.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-10-06,162,0,162,140.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-10-13,162,0,162,153.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-10-20,162,0,162,146.0
2025-07-28,NWO-1002,CUST_STREAM,DC_WEST,2025-10-27,162,0,162,188.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-08-04,116,0,116,127.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-08-11,116,0,116,144.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-08-18,116,0,116,128.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-08-25,116,0,116,117.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-09-01,106,0,106,93.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-09-08,106,0,106,95.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-09-15,106,0,106,105.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-09-22,106,0,106,118.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-09-29,106,0,106,97.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-10-06,111,0,111,135.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-10-13,111,0,111,99.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-10-20,111,0,111,130.0
2025-07-28,NWO-1002,CUST_DIRECT,DC_WEST,2025-10-27,111,0,111,131.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-08-04,138,0,138,106.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-08-11,138,0,138,82.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-08-18,138,0,138,81.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-08-25,138,0,138,65.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-09-01,125,0,125,45.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-09-08,125,0,125,34.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-09-15,125,0,125,31.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-09-22,125,0,125,23.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-09-29,125,0,125,8.0
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-10-06,131,0,131,
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-10-13,131,0,131,
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-10-20,131,0,131,
2025-07-28,NWO-1003,CUST_MEGA,DC_SOUTH,2025-10-27,131,0,131,
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-08-04,123,0,123,62.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-08-11,123,0,123,70.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-08-18,123,0,123,63.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-08-25,123,0,123,51.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-09-01,111,0,111,48.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-09-08,111,0,111,36.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-09-15,111,0,111,27.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-09-22,111,0,111,21.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-09-29,111,0,111,6.0
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-10-06,117,0,117,
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-10-13,117,0,117,
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-10-20,117,0,117,
2025-07-28,NWO-1003,CUST_CLUB,DC_SOUTH,2025-10-27,117,0,117,
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-08-04,104,0,104,79.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-08-11,104,0,104,69.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-08-18,104,0,104,62.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-08-25,104,0,104,56.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-09-01,95,0,95,41.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-09-08,95,0,95,33.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-09-15,95,0,95,29.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-09-22,95,0,95,13.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-09-29,95,0,95,8.0
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-10-06,99,0,99,
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-10-13,99,0,99,
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-10-20,99,0,99,
2025-07-28,NWO-1003,CUST_NEST,DC_NORTH,2025-10-27,99,0,99,
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-08-04,125,0,125,84.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-08-11,125,0,125,57.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-08-18,125,0,125,64.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-08-25,125,0,125,57.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-09-01,114,0,114,44.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-09-08,114,0,114,38.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-09-15,114,0,114,22.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-09-22,114,0,114,19.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-09-29,114,0,114,9.0
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-10-06,120,0,120,
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-10-13,120,0,120,
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-10-20,120,0,120,
2025-07-28,NWO-1003,CUST_STREAM,DC_WEST,2025-10-27,120,0,120,
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-08-04,88,0,88,80.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-08-11,88,0,88,57.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-08-18,88,0,88,51.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-08-25,88,0,88,41.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-09-01,80,0,80,28.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-09-08,80,0,80,24.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-09-15,80,0,80,19.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-09-22,80,0,80,12.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-09-29,80,0,80,5.0
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-10-06,84,0,84,
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-10-13,84,0,84,
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-10-20,84,0,84,
2025-07-28,NWO-1003,CUST_DIRECT,DC_WEST,2025-10-27,84,0,84,
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-08-04,273,0,273,238.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-08-11,273,0,273,260.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-08-18,273,0,273,230.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-08-25,273,0,273,220.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-09-01,248,0,248,226.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-09-08,248,0,248,270.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-09-15,248,0,248,196.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-09-22,248,0,248,200.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-09-29,248,0,248,230.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-10-06,261,0,261,196.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-10-13,261,0,261,248.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-10-20,261,0,261,315.0
2025-07-28,NWO-1004,CUST_MEGA,DC_SOUTH,2025-10-27,261,0,261,206.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-08-04,225,0,225,208.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-08-11,225,0,225,245.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-08-18,225,0,225,241.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-08-25,225,0,225,206.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-09-01,204,0,204,179.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-09-08,204,0,204,185.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-09-15,204,0,204,164.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-09-22,204,0,204,215.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-09-29,204,0,204,217.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-10-06,215,0,215,188.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-10-13,215,0,215,191.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-10-20,215,0,215,186.0
2025-07-28,NWO-1004,CUST_CLUB,DC_SOUTH,2025-10-27,215,0,215,233.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-08-04,181,0,181,148.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-08-11,181,0,181,158.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-08-18,181,0,181,173.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-08-25,181,0,181,178.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-09-01,164,0,164,185.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-09-08,164,0,164,153.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-09-15,164,0,164,151.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-09-22,164,0,164,173.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-09-29,164,0,164,141.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-10-06,172,0,172,170.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-10-13,172,0,172,189.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-10-20,172,0,172,171.0
2025-07-28,NWO-1004,CUST_NEST,DC_NORTH,2025-10-27,172,0,172,191.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-08-04,198,0,198,190.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-08-11,198,0,198,228.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-08-18,198,0,198,235.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-08-25,198,0,198,177.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-09-01,180,0,180,224.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-09-08,180,0,180,217.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-09-15,180,0,180,250.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-09-22,180,0,180,161.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-09-29,180,0,180,191.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-10-06,189,0,189,195.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-10-13,189,0,189,181.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-10-20,189,0,189,227.0
2025-07-28,NWO-1004,CUST_STREAM,DC_WEST,2025-10-27,189,0,189,165.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-08-04,143,0,143,140.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-08-11,143,0,143,200.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-08-18,143,0,143,131.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-08-25,143,0,143,150.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-09-01,130,0,130,143.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-09-08,130,0,130,131.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-09-15,130,0,130,165.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-09-22,130,0,130,104.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-09-29,130,0,130,114.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-10-06,136,0,136,129.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-10-13,136,0,136,144.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-10-20,136,0,136,131.0
2025-07-28,NWO-1004,CUST_DIRECT,DC_WEST,2025-10-27,136,0,136,150.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-08-04,314,0,314,365.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-08-11,314,0,314,378.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-08-18,314,0,314,305.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-08-25,314,0,314,364.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-09-01,285,0,285,296.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-09-08,285,0,285,320.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-09-15,285,0,285,231.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-09-22,285,0,285,284.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-09-29,285,0,285,201.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-10-06,300,0,300,343.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-10-13,300,0,300,287.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-10-20,300,0,300,317.0
2025-07-28,NWO-1005,CUST_MEGA,DC_SOUTH,2025-10-27,300,0,300,212.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-08-04,263,0,263,301.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-08-11,263,0,263,341.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-08-18,263,0,263,251.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-08-25,263,0,263,283.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-09-01,239,0,239,200.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-09-08,239,0,239,195.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-09-15,239,0,239,207.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-09-22,239,0,239,211.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-09-29,239,0,239,214.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-10-06,251,0,251,240.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-10-13,251,0,251,220.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-10-20,251,0,251,217.0
2025-07-28,NWO-1005,CUST_CLUB,DC_SOUTH,2025-10-27,251,0,251,263.0
2025-07-28,NWO-1005,CUST_NEST,DC_NORTH,2025-08-04,244,0,244,246.0
2025-07-28,NWO-1005,CUST_NEST,DC_NORTH,2025-08-11,244,0,244,247.0
2025-07-28,NWO-1005,CUST_NEST,DC_NORTH,2025-08-18,244,0,244,264.0
2025-07-28,NWO-1005,CUST_NEST,DC_NORTH,2025-08-25,244,0,244,249.0
